"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"RELIANCE","EQ","18-Feb-2011","        953.95","        956.05","        963.00","        932.00","        938.00","        935.55","        948.71","    3599714","          3415097753.75","-"
"RELIANCE","EQ","21-Feb-2011","        935.55","        936.10","        960.90","        934.20","        954.65","        956.35","        949.02","    5858555","          5559874540.70","-"
"RELIANCE","EQ","22-Feb-2011","        956.35","        992.00","       1009.40","        979.25","        986.30","        984.85","        995.60","   20326289","         20236802111.95","-"
"RELIANCE","EQ","23-Feb-2011","        984.85","        986.40","       1002.30","        985.00","        998.50","        995.65","        995.30","    7128252","          7094751858.30","-"
"RELIANCE","EQ","24-Feb-2011","        995.65","        996.00","        998.60","        958.35","        971.00","        964.20","        971.46","    7521221","          7306581295.15","-"
"RELIANCE","EQ","25-Feb-2011","        964.20","        980.70","        982.25","        954.55","        969.95","        966.25","        969.01","    3451930","          3344948827.40","-"
"RELIANCE","EQ","28-Feb-2011","        966.25","        970.20","        994.30","        960.00","        961.70","        964.25","        979.06","    5140248","          5032612710.05","-"
"RELIANCE","EQ","01-Mar-2011","        964.25","        973.70","        992.70","        967.20","        991.30","        988.85","        982.71","    2885282","          2835381549.20","-"
"RELIANCE","EQ","03-Mar-2011","        988.85","        975.20","        985.00","        968.10","        980.00","        977.40","        977.06","    4461643","          4359282497.45","-"
"RELIANCE","EQ","04-Mar-2011","        977.40","        984.65","        994.80","        978.10","        983.00","        982.20","        985.27","    3524743","          3472827458.15","-"
"RELIANCE","EQ","07-Mar-2011","        982.20","        974.10","        983.30","        964.00","        977.00","        977.05","        973.12","    2702156","          2629527224.15","-"
"RELIANCE","EQ","08-Mar-2011","        977.05","        978.00","        992.40","        978.00","        985.10","        984.95","        985.54","    2756185","          2716326528.35","-"
"RELIANCE","EQ","09-Mar-2011","        984.95","        988.70","       1004.40","        968.10","        993.00","        993.85","        991.87","    7422840","          7362458029.00","-"
"RELIANCE","EQ","10-Mar-2011","        993.85","        992.70","        993.00","        982.00","        984.80","        984.75","        986.71","    2252418","          2222475686.00","-"
"RELIANCE","EQ","11-Mar-2011","        984.75","        978.80","        994.90","        972.15","        993.10","        992.05","        984.93","    3428848","          3377181598.15","-"
"RELIANCE","EQ","14-Mar-2011","        992.05","        992.95","       1020.75","        992.25","       1020.00","       1018.35","       1010.45","    6585771","          6654584426.20","-"
"RELIANCE","EQ","15-Mar-2011","       1018.35","        997.95","       1049.60","        988.90","       1036.00","       1037.25","       1026.06","   12902924","         13239185975.30","-"
"RELIANCE","EQ","16-Mar-2011","       1037.25","       1045.00","       1055.00","       1038.10","       1046.50","       1047.10","       1045.04","    4709984","          4922138031.30","-"
"RELIANCE","EQ","17-Mar-2011","       1047.10","       1039.30","       1048.80","       1028.00","       1032.05","       1030.85","       1037.51","    2830269","          2936436944.90","-"
"RELIANCE","EQ","18-Mar-2011","       1030.85","       1035.00","       1035.00","        986.60","        990.45","        993.00","        999.11","    9258050","          9249839598.40","-"
"RELIANCE","EQ","21-Mar-2011","        993.00","        999.05","       1000.00","        981.10","        993.00","        990.30","        991.16","    3553732","          3522324974.60","-"
"RELIANCE","EQ","22-Mar-2011","        990.30","        993.05","       1004.90","        992.15","       1000.00","        999.65","       1000.12","    2238646","          2238907753.70","-"
"RELIANCE","EQ","23-Mar-2011","        999.65","        999.85","       1016.65","        995.80","       1015.10","       1013.25","       1008.42","    2610417","          2632403747.40","-"
"RELIANCE","EQ","24-Mar-2011","       1013.25","       1015.90","       1021.95","       1003.85","       1012.40","       1010.30","       1011.91","    2567887","          2598459307.70","-"
"RELIANCE","EQ","25-Mar-2011","       1010.30","       1023.90","       1029.95","       1010.00","       1026.35","       1026.60","       1019.91","    3518453","          3588520309.85","-"
"RELIANCE","EQ","28-Mar-2011","       1026.60","       1026.25","       1036.35","       1014.30","       1025.40","       1025.70","       1023.95","    4361259","          4465708132.55","-"
"RELIANCE","EQ","29-Mar-2011","       1025.70","       1020.00","       1032.00","       1019.60","       1025.20","       1022.75","       1026.91","    4137811","          4249140969.20","-"
"RELIANCE","EQ","30-Mar-2011","       1022.75","       1027.50","       1037.50","       1024.10","       1032.15","       1032.50","       1031.87","    2801842","          2891145175.90","-"
"RELIANCE","EQ","31-Mar-2011","       1032.50","       1034.50","       1054.90","       1034.50","       1051.55","       1049.10","       1045.53","    7201048","          7528944581.00","-"
"RELIANCE","EQ","01-Apr-2011","       1049.10","       1049.05","       1065.90","       1031.00","       1036.00","       1036.40","       1044.03","    4291094","          4480034063.45","-"
"RELIANCE","EQ","04-Apr-2011","       1036.40","       1040.00","       1054.80","       1029.00","       1050.80","       1050.65","       1042.46","    2997121","          3124365159.10","-"
"RELIANCE","EQ","05-Apr-2011","       1050.65","       1052.50","       1059.00","       1040.00","       1048.00","       1047.65","       1048.10","    2458823","          2577084771.30","-"
"RELIANCE","EQ","06-Apr-2011","       1047.65","       1045.00","       1054.25","       1040.00","       1047.25","       1044.85","       1044.80","    2076283","          2169306188.55","-"
